AIRLINE_CODE,ORIGIN_CODE,Month_of_Travel,Predicted_Delay_Time,Cancellation_Probability
NK,RSW,1,13.825026321472748,0.0
NK,RSW,2,10.30409117232491,0.017543859649122806
NK,RSW,3,4.669289445619911,0.0
NK,RSW,4,32.93345167562828,0.019230769230769232
NK,RSW,5,0.0,0.0
NK,RSW,6,0.0,0.0
NK,RSW,7,7.021936440254514,0.0
NK,RSW,8,0.0,0.0
NK,RSW,9,0.0,0.0
NK,RSW,10,0.0,0.0
NK,RSW,11,8.274469675731169,0.0
NK,RSW,12,4.296355589438871,0.019230769230769232
NK,SAN,1,0.0,0.0
NK,SAN,2,3.889713579592063,0.0
NK,SAN,3,7.286968112468888,0.0
NK,SAN,4,5.510661991016715,0.0
NK,SAN,5,3.186894892640547,0.0
NK,SAN,6,2.872488741142551,0.0
NK,SAN,7,0.0,0.0
NK,SAN,8,57.016969793152064,0.0
NK,SAN,9,5.985640547230898,0.0
NK,SAN,10,6.247440915293855,0.0
NK,SAN,11,14.49312959745495,0.0
NK,SAN,12,44.46178272956835,0.0
NK,SAT,1,6.028109789460692,0.0
NK,SAT,2,8.621186507936509,0.0
NK,SAT,3,62.51464682539682,0.0
NK,SAT,4,2.2087879498522454,0.0
NK,SAT,5,0.0,0.0
NK,SAT,6,0.0,0.0
NK,SAT,7,32.53476587301588,0.0
NK,SAT,8,12.731301002506262,0.0
NK,SAT,11,3.6670965169766965,0.0
NK,SDF,1,23.43098497524605,0.0
NK,SDF,2,25.364679958929962,0.0
NK,SDF,3,0.0,0.0
NK,SDF,4,4.968073159898237,0.0
NK,SDF,5,11.344373180740822,0.0
NK,SDF,6,0.0,0.0
NK,SDF,7,32.05352839807251,0.0
NK,SDF,8,12.786315240315243,0.0
NK,SDF,9,21.524376984126985,0.0
NK,SDF,10,0.0,0.0
NK,SDF,11,21.474540100250625,0.0
NK,SDF,12,7.044283216783218,0.0
NK,SEA,1,0.0,0.0
NK,SEA,2,11.393708035889942,0.0
NK,SEA,3,0.0,0.0
NK,SEA,4,10.55578788431808,0.0
NK,SEA,5,28.284305943205027,0.0
NK,SEA,6,20.325790331400622,0.0
NK,SEA,7,20.1596039446624,0.0
NK,SEA,8,9.391176031429946,0.0
NK,SEA,9,17.948595864103222,0.0
NK,SEA,10,19.18085719427631,0.0
NK,SEA,11,7.3385146417681675,0.0
NK,SEA,12,24.113793840865846,0.0
NK,SJC,6,3.118425685425685,0.0
NK,SJC,7,18.82586147186147,0.0
NK,SJC,8,23.044192511248816,0.0
NK,SJU,1,2.8598562823411764,0.0
NK,SJU,2,3.8874554760595417,0.0
NK,SJU,3,10.327817941523334,0.0
NK,SJU,4,12.079637316054027,0.0
NK,SJU,5,21.60161192917955,0.0
NK,SJU,6,17.502901956890717,0.0
NK,SJU,7,27.245908620528237,0.0
NK,SJU,8,22.501948501115393,0.0
NK,SJU,9,8.571292814482147,0.0
NK,SJU,10,0.0,0.0
NK,SJU,11,35.223520233322944,0.0
NK,SJU,12,10.532989018176588,0.0
NK,SLC,1,3.2561391408299305,0.0
NK,SLC,2,0.0,0.0
NK,SLC,3,46.17344349587877,0.0
NK,SLC,4,0.0,0.0
NK,SLC,5,11.414184126984127,0.0
NK,SLC,6,0.9080259740259743,0.0
NK,SLC,7,24.60404156954157,0.0
NK,SLC,8,10.35448865152735,0.0
NK,SLC,9,9.13948245614035,0.0
NK,SLC,10,37.12472639933168,0.0
NK,SLC,11,6.227595238095238,0.0
NK,SLC,12,16.13366356116802,0.0
NK,SMF,1,17.854989517835097,0.0
NK,SMF,2,0.17567488892256705,0.0
NK,SMF,3,32.86344047619048,0.0
NK,SMF,4,38.93678354978355,0.0
NK,SMF,5,4.45820648795649,0.0
NK,SMF,6,6.031260143451319,0.0
NK,SMF,7,10.256192020698595,0.0
NK,SMF,8,9.450924395221223,0.0
NK,SMF,9,0.9722658174814517,0.0
NK,SMF,10,27.804075396825397,0.0
NK,SMF,11,4.383079365079367,0.0
NK,SMF,12,21.627562840754017,0.0
NK,SNA,1,0.0,0.0
NK,SNA,2,6.245960732250206,0.0
NK,SNA,3,13.66442485455721,0.0
NK,SNA,4,0.0,0.0
NK,SNA,5,12.170746468800287,0.0
NK,SNA,6,8.834482812938694,0.0
NK,SNA,7,0.0,0.0
NK,SNA,8,0.0,0.0
NK,SNA,9,2.482032296373536,0.0
NK,SNA,10,0.0,0.0
NK,SNA,11,0.0,0.0
NK,SNA,12,8.729319014025789,0.0
NK,STL,1,1.6095476190476194,0.0
NK,STL,2,20.815888777888773,0.0
NK,STL,3,117.93779069264072,0.0
NK,STL,4,17.64466637529137,0.0
NK,STL,5,0.0,0.0
NK,STL,6,9.025611196618103,0.0
NK,STL,7,1.9104667554667558,0.0
NK,STL,8,6.144923992673992,0.0
NK,STL,9,0.0,0.0
NK,STL,10,0.0,0.0
NK,STL,11,0.0,0.0
NK,STL,12,16.09464391164391,0.0
NK,STT,1,14.235325396825392,0.0
NK,STT,2,0.0,0.0
NK,STT,3,0.0,0.0
NK,STT,4,0.0,0.0
NK,STT,5,19.14490134293811,0.0
NK,STT,6,61.937725108225145,0.0
NK,STT,7,35.043315701842005,0.0
NK,STT,8,4.547027694527694,0.0
NK,STT,9,0.0,0.0
NK,STT,10,0.0,0.0
NK,STT,11,38.03573505175029,0.0
NK,STT,12,13.882132395382397,0.0
NK,STX,1,0.0,0.0
NK,STX,2,1.0895401143571875,0.0
NK,STX,3,7.1173875437073715,0.0
NK,STX,4,0.0,0.0
NK,STX,5,0.0,0.0
NK,STX,6,75.71724612853268,0.0
NK,STX,7,4.815324453324453,0.0
NK,STX,8,10.588830223080222,0.0
NK,STX,9,0.0,0.0
NK,STX,10,10.973734126984127,0.0
NK,STX,11,6.348251458671169,0.0
NK,STX,12,0.0,0.0
NK,TPA,1,10.852003657947,0.0
NK,TPA,2,4.17177710416375,0.0
NK,TPA,3,4.294604820126822,0.0
NK,TPA,4,17.496294378455865,0.0
NK,TPA,5,2.521569748865443,0.0
NK,TPA,6,15.66918410829803,0.0
NK,TPA,7,3.015608068346932,0.0
NK,TPA,8,10.180780954606123,0.0
NK,TPA,9,2.5971752869457565,0.0
NK,TPA,10,0.0,0.0
NK,TPA,11,0.0,0.0
NK,TPA,12,13.216116977114002,0.0
OH,ABE,1,12.904490354416824,0.0
OH,ABE,2,0.0,0.0
OH,ABE,3,14.610745558921645,0.0
OH,ABE,4,1.98732591020091,0.0
OH,ABE,5,0.0,0.0
OH,ABE,6,1.1508834053459438,0.0
OH,ABE,7,7.746599446305332,0.0
OH,ABE,8,0.0,0.0
OH,ABE,9,0.0,0.0
OH,ABE,10,38.45883678249856,0.0
OH,ABE,11,0.0,0.0
OH,ABE,12,0.0,0.0
OH,AEX,3,0.0,0.0
OH,AEX,4,0.0,0.0
OH,AEX,5,0.0,0.0
OH,AEX,8,0.0,0.0
OH,AEX,9,0.0,0.0
OH,AEX,10,0.0,0.0
OH,AGS,1,30.176551702898063,0.0
OH,AGS,2,13.093399370385153,0.0
OH,AGS,3,45.11131460830593,0.0
OH,AGS,4,0.0,0.0
OH,AGS,5,14.610943514732602,0.0
OH,AGS,6,0.0,0.0
OH,AGS,7,3.1742777206453665,0.0
OH,AGS,8,21.237967357805587,0.0
OH,AGS,9,5.42351178857653,0.0
OH,AGS,10,17.927369150586262,0.0
OH,AGS,11,8.763411916669499,0.0
OH,AGS,12,56.179986069486084,0.0
OH,ALB,1,28.856502967749474,0.0
OH,ALB,2,43.216692696192695,0.0
OH,ALB,3,0.0,0.05555555555555555
OH,ALB,4,0.0,0.0
OH,ALB,5,0.0,0.0
OH,ALB,6,17.428893148311957,0.0
OH,ALB,7,26.783687545383764,0.0
OH,ALB,8,0.0,0.0
OH,ALB,9,2.3093639212095094,0.0
OH,ALB,10,0.0,0.0
OH,ALB,11,0.0,0.0
OH,ALB,12,0.0,0.0
OH,ART,1,3.712916666666668,0.0
OH,ART,2,87.87678497386163,0.0
OH,ART,3,13.44431150793651,0.0
OH,ART,4,0.0,0.0
OH,ATL,1,0.0,0.0
OH,ATL,2,17.850655368367445,0.0
OH,ATL,3,0.36221765029775843,0.0
OH,ATL,4,19.759097636598334,0.0
OH,ATL,5,2.9238921078921076,0.0
OH,ATL,6,4.903444298781967,0.0
OH,ATL,7,20.146141117629988,0.0
OH,ATL,8,0.0,0.0
OH,ATL,9,0.0,0.0
OH,ATL,10,9.863412476412476,0.0
OH,ATL,11,12.883129759129758,0.0
OH,ATL,12,4.050387445887445,0.0
OH,ATW,1,0.0,0.0
OH,ATW,2,3.850295863805134,0.0
OH,ATW,3,0.0,0.0
OH,AVL,1,0.0,0.0
OH,AVL,2,1.9557837111617828,0.0
OH,AVL,3,12.558490301210611,0.0
OH,AVL,4,0.0,0.0
OH,AVL,5,0.0,0.0
OH,AVL,6,2.127238163078895,0.0
OH,AVL,7,6.971452940033827,0.0
OH,AVL,8,21.451484141757803,0.0
OH,AVL,9,10.309607031227618,0.0
OH,AVL,10,0.0,0.0
OH,AVL,11,0.0,0.0
OH,AVL,12,0.0,0.0
OH,AVP,1,17.347147877094496,0.0
OH,AVP,2,0.0,0.0
OH,AVP,3,44.993561238513955,0.0
OH,AVP,4,3.3386524886791906,0.0
OH,AVP,5,0.0,0.0
OH,AVP,6,36.257287518037515,0.0
OH,AVP,7,0.0,0.0
OH,AVP,8,12.55623952732854,0.0
OH,AVP,9,0.0,0.0
OH,AVP,10,0.0,0.0
OH,AVP,11,0.0,0.0
OH,AVP,12,4.295576007326008,0.0
OH,BDL,1,37.65974755477877,0.0
OH,BDL,2,4.1631685935323715,0.0
OH,BDL,3,18.968375325197428,0.0
OH,BDL,4,4.349563700780755,0.0
OH,BDL,5,8.4555511380629,0.0
OH,BDL,6,16.11801623782994,0.0
OH,BDL,7,51.43544966144965,0.0
OH,BDL,8,15.44558804130167,0.0
OH,BDL,9,0.0,0.0
OH,BDL,10,3.2700612304362315,0.0
OH,BDL,11,45.487630771616296,0.0
OH,BDL,12,2.9071547456756828,0.0
OH,BGR,1,0.0,0.0
OH,BGR,2,56.75391496003996,0.0
OH,BGR,3,23.245310935409616,0.0
OH,BGR,4,5.360387934992423,0.0
OH,BGR,5,4.336283286900501,0.0
OH,BGR,6,1.1745544128439778,0.0
OH,BGR,7,12.088724368049581,0.0
OH,BGR,8,21.183431546374813,0.0
OH,BGR,9,21.810530872636143,0.0
OH,BGR,10,23.31426931539018,0.0
OH,BGR,11,14.245369586296059,0.0
OH,BGR,12,0.0,0.0
OH,BHM,1,2.0362509539245517,0.0
OH,BHM,2,18.52743624787562,0.0
OH,BHM,3,8.538607966317777,0.0
OH,BHM,4,0.06424999476615845,0.0
OH,BHM,5,9.086051187402997,0.0
OH,BHM,6,17.634729487939698,0.0
OH,BHM,7,9.68573653133894,0.0
OH,BHM,8,7.8911470923034885,0.0
OH,BHM,9,10.43471858842165,0.0
OH,BHM,10,10.103275171342474,0.0
OH,BHM,11,2.1257996830101833,0.0
OH,BHM,12,8.140842845231417,0.0
OH,BNA,1,18.116669666328118,0.0
OH,BNA,2,51.06500463900981,0.0
OH,BNA,3,18.86062931827309,0.0
OH,BNA,4,27.541287047790522,0.0
OH,BNA,5,7.972219769671764,0.0
OH,BNA,6,13.323733404459913,0.0
OH,BNA,7,1.0865402443581131,0.0
OH,BNA,8,42.416486068747616,0.0
OH,BNA,9,0.0,0.1111111111111111
OH,BNA,10,1.9969550449550455,0.0
OH,BNA,11,3.8358364103217046,0.0
OH,BNA,12,4.3651109959442,0.0
OH,BOS,8,0.0,0.0
OH,BOS,11,0.0,0.0
OH,BTR,1,8.048596126096127,0.0
OH,BTR,2,15.152930735150044,0.0
OH,BTR,3,12.944990259740258,0.0
OH,BTR,4,0.0,0.0
OH,BTR,5,0.0,0.0
OH,BTR,6,111.08071422939798,0.0
OH,BTR,7,8.162383106272813,0.0
OH,BTR,8,4.452445602420342,0.0
OH,BTR,9,0.0,0.0
OH,BTR,10,0.0,0.0
OH,BTR,11,17.30257974851946,0.0
OH,BTR,12,2.749363636363637,0.0
OH,BTV,1,0.01712855807538798,0.05
OH,BTV,2,10.528910173160172,0.0
OH,BTV,3,22.37604745499598,0.0
OH,BTV,4,0.0,0.0
OH,BTV,5,0.0,0.0
OH,BTV,6,0.316748508692815,0.0
OH,BTV,7,9.119019810537685,0.0
OH,BTV,8,5.784252067827313,0.0
OH,BTV,9,6.031407726993849,0.0
OH,BTV,10,13.376642024993648,0.0
OH,BTV,11,2.3022216452278377,0.0
OH,BTV,12,0.0,0.0
OH,BUF,1,4.799060245310246,0.0
OH,BUF,2,25.89646861471861,0.0
OH,BUF,3,0.0,0.0
OH,BUF,4,15.760282735367491,0.0
OH,BUF,5,16.652579059829055,0.0
OH,BUF,6,0.0,0.0
OH,BUF,7,0.0,0.0
OH,BUF,8,0.0,0.0
OH,BUF,9,2.452996170496171,0.0
OH,BUF,10,3.4288598041743206,0.0
OH,BUF,11,77.65982153957152,0.0
OH,BUF,12,26.39856637806637,0.0
OH,BWI,1,0.0,0.0
OH,BWI,2,0.0,0.0
OH,BWI,3,4.386547619047618,0.0
OH,BWI,4,0.0,0.0
OH,BWI,5,3.2111805583110056,0.0
OH,BWI,6,0.0,0.0
OH,BWI,7,0.0,0.0
OH,BWI,8,0.0,0.0
OH,BWI,9,0.0,0.0
OH,BWI,10,0.0,0.0
OH,BWI,11,0.0,0.0
OH,BWI,12,0.0,0.0
OH,CAE,1,0.0,0.0
OH,CAE,2,8.730155595488105,0.0
OH,CAE,3,3.2571402364110336,0.0
OH,CAE,4,0.0,0.0
OH,CAE,5,3.0051650720501617,0.0
OH,CAE,6,5.961285426786169,0.0
OH,CAE,7,2.4572711638507045,0.0
OH,CAE,8,18.586438228102697,0.0
OH,CAE,9,0.0,0.0
OH,CAE,10,0.0,0.0
OH,CAE,11,0.0,0.0
OH,CAE,12,1.6430167716685904,0.0
OH,CAK,1,15.925346239263451,0.0
OH,CAK,2,2.2157683083302415,0.0
OH,CAK,3,0.0,0.0
OH,CAK,4,2.7112237171091964,0.0
OH,CAK,5,18.83303460692996,0.0
OH,CAK,6,17.698010111275366,0.0
OH,CAK,7,14.494809627901478,0.0
OH,CAK,8,7.367318874821725,0.0
OH,CAK,9,0.0,0.0
OH,CAK,10,3.163327183786733,0.0
OH,CAK,11,7.470743580527635,0.0
OH,CAK,12,3.2754583213002264,0.0
OH,CHA,1,0.0,0.0
OH,CHA,2,10.728714327940722,0.0
OH,CHA,3,9.928084290709291,0.0
OH,CHA,4,6.155601280302209,0.0
OH,CHA,5,5.3111821145400855,0.0
OH,CHA,6,9.061178107809011,0.0
OH,CHA,7,0.0,0.0
OH,CHA,8,1.2952502454601833,0.0
OH,CHA,9,1.3535305282952346,0.0
OH,CHA,10,0.0,0.0
OH,CHA,11,62.15458568367483,0.0
OH,CHA,12,3.2171352588927795,0.0
OH,CHO,1,0.0,0.0
OH,CHO,2,14.286488721804512,0.0
OH,CHO,3,0.0,0.0
OH,CHO,4,0.0,0.0
OH,CHO,5,1.0173805916305916,0.0
OH,CHO,6,19.03659313600916,0.0
OH,CHO,7,65.90380158730159,0.0
OH,CHO,8,14.76418362193362,0.0
OH,CHO,9,0.0,0.0
OH,CHO,10,3.939419710406552,0.0
OH,CHO,11,0.0,0.0
OH,CHO,12,0.0,0.0
OH,CHS,1,7.545030449280835,0.024390243902439025
OH,CHS,2,13.847396035068352,0.0
OH,CHS,3,0.0,0.0
OH,CHS,4,40.8720326328454,0.0
OH,CHS,5,0.0,0.0
OH,CHS,6,0.0,0.0
OH,CHS,7,8.699323636297658,0.0
OH,CHS,8,0.0,0.0
OH,CHS,9,0.0,0.0
OH,CHS,10,5.631976528515405,0.037037037037037035
OH,CHS,11,1.4117531350496426,0.0
OH,CHS,12,20.2647136862797,0.0
OH,CID,1,0.0,0.0
OH,CID,2,0.0,0.0
OH,CID,3,0.0,0.0
OH,CID,4,4.02352306027306,0.0
OH,CID,5,29.69102849927851,0.0
OH,CID,6,4.51275066007264,0.0
OH,CID,7,0.0,0.0
OH,CID,8,18.443217527570475,0.0
OH,CID,9,6.06147582972583,0.0
OH,CID,10,0.0,0.0
OH,CID,11,22.793851731601723,0.0
OH,CID,12,0.0,0.0
OH,CLE,1,15.723784348195016,0.0
OH,CLE,2,1.937672893929718,0.0
OH,CLE,3,0.0,0.0
OH,CLE,4,14.293557182428673,0.0
OH,CLE,5,23.53443377230259,0.0
OH,CLE,6,10.469892374488472,0.0
OH,CLE,7,4.610689136877912,0.0
OH,CLE,8,10.573802405154439,0.0
OH,CLE,9,26.29767484136091,0.0
OH,CLE,10,20.115605988618135,0.0
OH,CLE,11,0.0,0.0
OH,CLE,12,17.056192252192236,0.0
OH,CLT,1,8.3670704128713,0.0019157088122605363
OH,CLT,2,7.932073725004914,0.002053388090349076
OH,CLT,3,4.320595502799259,0.0018214936247723133
OH,CLT,4,4.507110717571762,0.0
OH,CLT,5,3.68049750056697,0.0
OH,CLT,6,9.107943344875409,0.0010362694300518134
OH,CLT,7,10.867474459075718,0.0018484288354898336
OH,CLT,8,8.659598129761335,0.0
OH,CLT,9,0.2553288308735673,0.0
OH,CLT,10,1.824818046065108,0.0
OH,CLT,11,3.96409709792744,0.0
OH,CLT,12,2.964639299763999,0.0
OH,CMH,1,0.0,0.0
OH,CMH,2,5.700624369094956,0.0
OH,CMH,3,0.0,0.0
OH,CMH,4,9.697615187744834,0.0
OH,CMH,5,0.7112201409701411,0.0
OH,CMH,6,11.491645080512221,0.0
OH,CMH,7,9.953778486133753,0.0
OH,CMH,8,20.51672863254737,0.0
OH,CMH,9,8.867443051201672,0.0
OH,CMH,10,0.0,0.0
OH,CMH,11,25.906089177850006,0.0
OH,CMH,12,1.807917138417138,0.0
OH,CRW,1,2.8124426880003925,0.0
OH,CRW,2,2.860106498717196,0.0
OH,CRW,3,4.091958824527683,0.0
OH,CRW,4,7.782031940530348,0.0
OH,CRW,5,23.552474804644675,0.0
OH,CRW,6,12.804727428597609,0.0
OH,CRW,7,1.0797527327240706,0.0
OH,CRW,8,29.23205399296661,0.0
OH,CRW,9,4.016903770155975,0.0
OH,CRW,10,0.0,0.0
OH,CRW,11,30.213506748368587,0.0
OH,CRW,12,25.041557871239533,0.0
OH,CSG,1,7.810788961038964,0.0
OH,CSG,2,12.340311755588104,0.0
OH,CSG,3,3.454328731401315,0.0
OH,CSG,4,4.435453881635338,0.0
OH,CSG,5,13.251507936507934,0.0
OH,CSG,6,0.0,0.0
OH,CSG,8,0.0,0.0
OH,CSG,9,0.0,0.0
OH,CSG,10,16.332500685588922,0.0
OH,CSG,11,12.677962121212124,0.0
OH,CSG,12,33.10717365967366,0.0
OH,CVG,1,3.774751897308441,0.018867924528301886
OH,CVG,2,15.762155405524961,0.0
OH,CVG,3,0.17232649175875234,0.0
OH,CVG,4,6.346222474895889,0.0
OH,CVG,5,1.7711122179018217,0.0
OH,CVG,6,23.66316103610824,0.0
OH,CVG,7,13.43396843322459,0.0
OH,CVG,8,13.448195569344648,0.0
OH,CVG,9,1.4566900103348701,0.0
OH,CVG,10,13.835940933459055,0.0
OH,CVG,11,7.91255258761843,0.0
OH,CVG,12,19.856934582837155,0.0
OH,DAB,1,0.0,0.0
OH,DAB,2,1.2305491157808692,0.0
OH,DAB,3,0.0,0.0
OH,DAB,4,0.0,0.0
OH,DAB,5,60.89669398337336,0.0
OH,DAB,6,25.63154837817841,0.0
OH,DAB,7,24.44542473486864,0.0
OH,DAB,8,5.608245604641892,0.0
OH,DAB,9,0.0,0.0
OH,DAB,10,0.0,0.0
OH,DAB,11,0.0,0.0
OH,DAB,12,0.0,0.0
OH,DAY,1,6.137429605419064,0.0
OH,DAY,2,0.0,0.0
OH,DAY,3,9.53855158202559,0.0
OH,DAY,4,3.86115344310675,0.0
OH,DAY,5,12.623113253351956,0.0
OH,DAY,6,4.625238229779504,0.0
OH,DAY,7,17.124848644927457,0.0
OH,DAY,8,1.9690495392923195,0.0
OH,DAY,9,0.0,0.0
OH,DAY,10,2.533388790491722,0.0
OH,DAY,11,21.032070450589682,0.0
OH,DAY,12,8.319244815766977,0.0
OH,DCA,1,7.285301895484698,0.008108108108108109
OH,DCA,2,13.504865603572155,0.0
OH,DCA,3,9.500405339726568,0.0
OH,DCA,4,6.905712464149675,0.005747126436781609
OH,DCA,5,10.192555867794681,0.0
OH,DCA,6,10.739008524687206,0.005333333333333333
OH,DCA,7,14.864348945857618,0.0
OH,DCA,8,11.208190843076268,0.002770083102493075
OH,DCA,9,4.073334448016172,0.0
OH,DCA,10,8.428933227305858,0.0
OH,DCA,11,12.416847127441073,0.0
OH,DCA,12,7.8024507176583375,0.0
OH,DFW,1,7.136472902097905,0.0
OH,DFW,2,10.682915317053087,0.0
OH,DFW,3,8.026868066536277,0.0
OH,DFW,4,6.3489605326973,0.0
OH,DFW,5,4.161626660040803,0.0
OH,DFW,6,60.92335510748652,0.0
OH,DFW,7,1.7021762654102905,0.0
OH,DFW,8,39.524476887840564,0.0
OH,DFW,9,10.375411299149578,0.0
OH,DFW,10,8.7496104810535,0.0
OH,DFW,11,2.6105198575933874,0.0
OH,DFW,12,3.6899457809805103,0.0
OH,DSM,1,0.0,0.0
OH,DSM,2,26.46483405530658,0.0
OH,DSM,3,0.0,0.0
OH,DSM,4,0.0,0.0
OH,DSM,5,0.0,0.0
OH,DSM,6,0.0,0.0
OH,DSM,7,0.0,0.0
OH,DSM,8,0.0,0.0
OH,DSM,9,0.0,0.0
OH,DSM,10,0.0,0.0
OH,DSM,11,0.0,0.0
OH,DSM,12,0.0,0.0
OH,DTW,1,36.00869158983481,0.0
OH,DTW,2,18.007951812673415,0.0
OH,DTW,3,0.0,0.0
OH,DTW,4,6.512549897122515,0.0
OH,DTW,5,1.5981044919796148,0.0
OH,DTW,6,11.109410672660676,0.0
OH,DTW,7,3.4107561393409593,0.041666666666666664
OH,DTW,8,0.0,0.0
OH,DTW,9,0.0,0.0
OH,DTW,10,0.0,0.0
OH,DTW,11,0.0,0.0
OH,DTW,12,2.7232148547987847,0.0
OH,ECP,1,0.0,0.0
OH,ECP,2,5.0440624368097655,0.0
OH,ECP,3,3.1630655594405597,0.0
OH,ECP,4,0.0,0.0
OH,ECP,5,0.0,0.0
OH,ECP,6,0.6232109834609837,0.0
OH,ECP,7,2.019705710740928,0.0
OH,ECP,8,8.291471556737037,0.0
OH,ECP,9,0.0,0.0
OH,ECP,10,0.0,0.0
OH,ECP,11,1.7911628584768302,0.0
OH,ECP,12,0.0,0.0
OH,ERI,1,0.0,0.0
OH,ERI,2,0.0,0.0
OH,ERI,3,1.003281697162706,0.0
OH,ERI,5,5.860936507936508,0.0
OH,ERI,6,46.55191399694889,0.0
OH,ERI,7,46.27948342667692,0.0
OH,ERI,8,0.0,0.0
OH,ERI,9,0.0,0.0
OH,ERI,10,0.0,0.0
OH,ERI,11,0.0,0.0
OH,EVV,1,0.0,0.0
OH,EVV,4,35.825685897435896,0.0
OH,EVV,10,0.0,0.0
OH,EWN,1,7.88902826957969,0.0
OH,EWN,2,16.18236008599245,0.0
OH,EWN,3,0.0,0.0
OH,EWN,4,0.0,0.0
OH,EWN,5,0.0,0.0
OH,EWN,6,2.9498713443568727,0.0
OH,EWN,7,27.403302675691744,0.0
OH,EWN,8,0.0,0.0
OH,EWN,9,1.2993642835406771,0.0
OH,EWN,10,23.735874252424555,0.0
OH,EWN,11,22.74670862917612,0.0
OH,EWN,12,0.0,0.0
OH,FAY,1,7.8213399880883365,0.0
OH,FAY,2,14.67514679618626,0.0
OH,FAY,3,3.2214150849150855,0.0
OH,FAY,4,0.0,0.0
OH,FAY,5,0.0,0.0
OH,FAY,6,0.0,0.0
OH,FAY,7,0.9310548050444942,0.0
OH,FAY,8,18.935192654991393,0.0
OH,FAY,9,0.0,0.0
OH,FAY,10,4.376003157318149,0.0
OH,FAY,11,0.0,0.0
OH,FAY,12,38.9000832257268,0.0
OH,FLO,9,0.0,0.0
OH,FLO,10,0.0,0.0
OH,FNT,1,1.6075929222566219,0.0
OH,FNT,2,57.43023809523811,0.0
OH,FNT,3,0.0,0.0
OH,FNT,4,0.0,0.0
OH,FNT,5,16.6485139027639,0.0
OH,FNT,6,48.57817857142857,0.0
OH,FNT,7,83.09695349671495,0.0
OH,FNT,8,0.0,0.0
OH,FNT,9,16.433547619047623,0.0
OH,FNT,10,19.152599206349205,0.0
OH,FNT,11,0.0,0.0
OH,FNT,12,0.6171686091686093,0.0
OH,FSD,1,0.0,0.0
OH,FSD,2,25.267383749978958,0.0
OH,FSD,3,0.0,0.0
OH,FSD,4,0.0,0.0
OH,FSD,5,0.0,0.0
OH,FSD,6,0.0,0.0
OH,FSD,7,0.0,0.0
OH,FSD,9,0.0,0.0
OH,FSD,10,0.0,0.0
OH,FSD,11,0.0,0.0
OH,FSD,12,0.0,0.0
OH,FWA,1,0.0,0.0
OH,FWA,2,0.0,0.0
OH,FWA,3,0.0,0.0
OH,FWA,4,0.0,0.0
OH,FWA,5,0.0,0.0
OH,FWA,6,6.3969563492063495,0.0
OH,FWA,7,0.0,0.0
OH,FWA,8,0.0,0.0
OH,FWA,9,5.944872503055942,0.0
OH,FWA,10,0.0,0.0
OH,FWA,11,0.0,0.0
OH,FWA,12,0.0,0.0
OH,GNV,1,11.853828149275534,0.0
OH,GNV,2,36.134602587968175,0.0
OH,GNV,3,13.031215740056295,0.0
OH,GNV,4,0.0,0.0
OH,GNV,5,0.0,0.0
OH,GNV,6,7.5576042013541995,0.0
OH,GNV,7,4.630490366748636,0.0
OH,GNV,8,0.0,0.0
OH,GNV,9,0.0,0.0
OH,GNV,10,4.903561089564403,0.0
OH,GNV,11,13.663690712151624,0.0
OH,GNV,12,0.0,0.0
OH,GPT,1,34.700991578983434,0.0
OH,GPT,2,1.5097772815419872,0.0
OH,GPT,3,47.35287932694053,0.0
OH,GPT,4,0.0,0.0
OH,GPT,5,0.0,0.0
OH,GPT,6,0.0,0.0
OH,GPT,7,3.736465410699813,0.0
OH,GPT,8,19.365920634920634,0.0
OH,GPT,9,0.0,0.0
OH,GPT,10,0.0,0.0
OH,GPT,11,0.0,0.0
OH,GPT,12,48.59675746475747,0.0
OH,GRR,1,13.996949892427837,0.0
OH,GRR,2,18.03162887112887,0.0
OH,GRR,3,18.00153011449334,0.0
OH,GRR,4,0.0,0.0
OH,GRR,5,5.932003574856519,0.0
OH,GRR,6,8.340415104375477,0.0
OH,GRR,7,13.750359668550441,0.0
OH,GRR,8,22.37709252616519,0.0
OH,GRR,9,0.30934841491497855,0.0
OH,GRR,10,4.678794082723264,0.0
OH,GRR,11,24.189586580086576,0.0
OH,GRR,12,0.0,0.0
OH,GSO,1,1.68974156201409,0.0
OH,GSO,2,34.17238724857499,0.0
OH,GSO,3,9.342173884313787,0.0
OH,GSO,4,0.0,0.0
OH,GSO,5,12.487355971889874,0.0
OH,GSO,6,23.09516788388157,0.0
OH,GSO,7,3.3039565110778155,0.0
OH,GSO,8,8.56848308916759,0.0
OH,GSO,9,0.0775886326319476,0.0
OH,GSO,10,0.0,0.0
OH,GSO,11,0.0,0.0
OH,GSO,12,0.0,0.08333333333333333
OH,GSP,1,13.508267883179675,0.0
OH,GSP,2,11.734570168975049,0.0
OH,GSP,3,2.104936864813468,0.0
OH,GSP,4,9.126515427981829,0.02702702702702703
OH,GSP,5,2.886159119770281,0.0
OH,GSP,6,10.125130504800156,0.0
OH,GSP,7,19.644679279257193,0.0
OH,GSP,8,0.0,0.0
OH,GSP,9,8.293494368611498,0.0
OH,GSP,10,0.0,0.0
OH,GSP,11,17.034774284057292,0.0
OH,GSP,12,0.1274986958750138,0.0
OH,HPN,1,4.872825202773735,0.0
OH,HPN,2,12.286543780165745,0.0
