AIRLINE_CODE,ORIGIN_CODE,EXPECTED_DELAY
MQ,HIB,
MQ,GUC,
MQ,ITH,
MQ,OME,
MQ,MBS,
MQ,BFM,
MQ,ADQ,
MQ,LYH,5.0
MQ,RHI,
MQ,ALW,
MQ,DLG,
MQ,ALS,
MQ,MMH,
MQ,XWA,
MQ,SPN,
MQ,MVY,
MQ,ERI,-3.125
MQ,PGV,-11.0
MQ,HGR,
MQ,ATY,
MQ,SMX,
MQ,HVN,
MQ,CGI,
MQ,BKG,
MQ,DIK,
MQ,AKN,
MQ,RIW,
MQ,FLO,
MQ,GUM,
MQ,EAU,
MQ,TBN,
MQ,HTS,-2.0
MQ,PSM,
MQ,EKO,
MQ,PUW,
MQ,FOD,
MQ,CDB,
MQ,WYS,
MQ,OTH,
MQ,VCT,
MQ,PPG,
MQ,OGS,
MQ,ISN,
MQ,ART,
MQ,ILG,
MQ,OWB,
MQ,OGD,
MQ,STC,
MQ,GST,
MQ,UIN,
MQ,ADK,
F9,FLL,34.394904458598724
F9,MSP,4.673469387755102
F9,DEN,6.1777332570120205
F9,MCO,12.8429718875502
F9,DAL,
F9,DCA,-10.096969696969698
F9,HSV,26.529411764705884
F9,IAH,21.23728813559322
F9,SEA,19.047619047619047
F9,ATL,20.108235294117648
F9,RDU,8.355392156862745
F9,MDW,26.253164556962027
F9,BDL,40.36082474226804
F9,BWI,13.689265536723164
F9,STT,21.0
F9,SRQ,7.093023255813954
F9,JFK,
F9,GRR,4.511363636363637
F9,DFW,20.85781990521327
F9,CLT,15.792929292929292
F9,ORD,4.652509652509653
F9,LAS,10.459797785267213
F9,TUL,17.3125
F9,USA,
F9,SLC,6.203883495145631
F9,BNA,10.431372549019608
F9,AUS,8.254437869822485
F9,IND,2.1545454545454548
F9,MHT,
F9,SFO,12.558394160583942
F9,PRC,
F9,BOS,4.843373493975903
F9,LAX,-10.36936936936937
F9,SMF,12.642105263157895
F9,DTW,15.063953488372093
F9,SAT,9.691729323308271
F9,MSY,5.870503597122302
F9,CMH,12.694915254237289
F9,STL,11.55793991416309
F9,SJU,21.936548223350254
F9,PHX,2.9730538922155687
F9,TPA,11.268072289156626
F9,LGA,24.27027027027027
F9,PHL,16.018356643356643
F9,GRK,
F9,ILM,
F9,JLN,
F9,MKE,3.838709677419355
F9,BIL,49.2
F9,BLI,
F9,CHS,14.592592592592593
F9,RIC,
F9,GSO,
F9,MCI,20.939393939393938
F9,EWR,13.793103448275861
F9,ELP,8.23076923076923
F9,SDF,21.90909090909091
F9,HPN,
F9,SAN,7.353658536585366
F9,BHM,21.428571428571427
F9,SJC,-1.3333333333333333
F9,ASE,
F9,HNL,
F9,MAF,
F9,BUF,9.008
F9,TUS,-5.545454545454546
F9,SYR,5.306666666666667
F9,MSN,11.571428571428571
F9,FAT,-9.333333333333334
F9,FWA,
F9,LAN,
F9,ABI,
F9,ICT,54.9
F9,CMI,
F9,OAK,14.674418604651162
F9,IAD,25.057142857142857
F9,EUG,
F9,MIA,19.667355371900825
F9,CHA,
F9,BTV,6.1
F9,RSW,6.0344827586206895
F9,PDX,6.712765957446808
F9,SNA,23.79194630872483
F9,PIT,4.4375
F9,OGG,
F9,HRL,29.916666666666668
F9,BIS,29.4
F9,SHR,
F9,BOI,58.2
F9,RNO,28.3
F9,GSP,37.714285714285715
F9,MLB,
F9,GRB,12.391304347826088
F9,CRW,
F9,LGB,
F9,OKC,0.6388888888888888
F9,PVD,18.94736842105263
F9,YAK,
F9,CID,4.777777777777778
F9,FSD,0.5666666666666667
F9,HYS,
F9,VPS,
F9,ROC,33.578947368421055
F9,SAV,-1.125
F9,CLE,12.466796875
F9,RDD,
F9,ANC,
F9,DVL,
F9,SWO,
F9,BUR,13.076923076923077
F9,PIR,
F9,HOU,50.04347826086956
F9,PBI,19.843478260869563
F9,MLI,
F9,AZA,
F9,MKG,
F9,PNS,33.095238095238095
F9,MYR,9.487179487179487
F9,GTF,
F9,LSE,
F9,RDM,
F9,ORF,6.762711864406779
F9,KOA,
F9,MQT,
F9,COS,4.052631578947368
F9,CVG,12.680616740088105
F9,MOB,
F9,AVL,
F9,BTR,
F9,JNU,
F9,CDC,
F9,SPS,
F9,ECP,
F9,JAX,18.294871794871796
F9,SBN,
F9,RAP,
F9,AMA,
F9,JMS,
F9,SFB,
F9,ABQ,-4.333333333333333
F9,ALB,16.54054054054054
F9,BGM,
F9,MGM,
F9,MEM,13.183333333333334
F9,ONT,13.60952380952381
F9,TVC,
F9,GEG,-6.826086956521739
F9,OMA,8.506849315068493
F9,ISP,10.867595818815332
F9,DLH,
F9,PIE,
F9,PSP,-12.454545454545455
F9,ACY,
F9,BJI,
F9,LBB,
F9,SHV,
F9,TTN,16.763688760806918
F9,PIA,
F9,GNV,
F9,PWM,-0.1
F9,BZN,13.615384615384615
F9,BRW,
F9,MFR,
F9,GPT,
F9,ATW,
F9,DSM,12.0
F9,CKB,
F9,SGU,
F9,SBA,-11.0
F9,OTZ,
F9,BGR,
F9,XNA,-5.108108108108108
F9,CAE,
F9,SGF,
F9,PGD,
F9,VLD,
F9,CPR,
F9,LIH,
F9,JAN,-13.6
F9,OAJ,
F9,ABE,
F9,EGE,
F9,CRP,
F9,FNT,
F9,WRG,
F9,FCA,18.0
F9,CHO,
F9,MRY,
F9,SCE,
F9,AEX,
F9,MCW,
F9,RST,
F9,SIT,
F9,BMI,3.0434782608695654
F9,ACV,
F9,GCC,
F9,LFT,3.5
F9,ITO,
F9,ABY,
F9,GRI,
F9,BPT,
F9,APN,
F9,TLH,
F9,FSM,
F9,ALO,
F9,FAY,
F9,GJT,
F9,IAG,
F9,FLG,
F9,LBE,
F9,CAK,
F9,BFL,
F9,VEL,
F9,STX,
F9,TYS,-2.967741935483871
F9,EYW,
F9,AVP,
F9,KTN,
F9,EVV,
F9,BRO,
F9,SWF,40.125
F9,LIT,-4.944444444444445
F9,GGG,
F9,MSO,7.818181818181818
F9,PSC,
F9,SLN,
F9,SBP,
F9,BIH,
F9,MLU,
F9,HOB,
F9,DAY,
F9,DBQ,
F9,ROW,
F9,LEX,
F9,PIH,
F9,EWN,
F9,ESC,
F9,SUX,
F9,PAE,
F9,CNY,
F9,CDV,
F9,COU,
F9,LBF,
F9,MFE,
F9,PSE,0.6666666666666666
F9,LAR,
F9,FAI,
F9,SCC,
F9,MTJ,
F9,SJT,
F9,AGS,
F9,MDT,23.5
F9,ELM,
F9,HDN,
F9,CWA,
F9,MOT,
F9,IDA,
F9,FAR,-5.363636363636363
F9,GFK,
F9,JAC,39.666666666666664
F9,LAW,
F9,SUN,
F9,IMT,
F9,LCH,
F9,CLL,
F9,PHF,
F9,TRI,
F9,BET,
F9,PBG,
F9,BQN,30.352941176470587
F9,BRD,
F9,DAB,
F9,DRO,0.25
F9,STS,
F9,ROA,
F9,DDC,
F9,INL,
F9,ORH,
F9,TXK,
F9,BFF,
F9,DHN,
F9,SCK,
F9,LRD,
F9,BTM,
F9,IPT,
F9,PIB,
F9,HYA,
F9,PVU,
F9,LBL,
F9,AZO,
F9,ACK,
F9,YUM,
F9,DRT,
F9,COD,
F9,LNK,
F9,SHD,
F9,CIU,
F9,HLN,
F9,LWB,
F9,MEI,
F9,SAF,
F9,CYS,
F9,ABR,
F9,LCK,
F9,RKS,
F9,GCK,
F9,LWS,
F9,EAR,
F9,GTR,
F9,CSG,
F9,RFD,
F9,BLV,
F9,TYR,-30.0
F9,CMX,
F9,PAH,
F9,JST,
F9,TOL,
F9,PSG,
F9,MHK,
F9,YKM,
F9,EAT,
F9,SPI,
F9,BQK,
F9,TWF,
F9,PUB,
F9,DEC,
F9,ACT,
F9,HHH,
F9,PLN,
F9,HIB,
F9,GUC,
F9,ITH,
F9,OME,
F9,MBS,
F9,BFM,11.0
F9,ADQ,
F9,LYH,
F9,RHI,
F9,ALW,
F9,DLG,
F9,ALS,
F9,MMH,
F9,XWA,
F9,SPN,
F9,MVY,
F9,ERI,
F9,PGV,
F9,HGR,
F9,ATY,
F9,SMX,
F9,HVN,
F9,CGI,
F9,BKG,10.214285714285714
F9,DIK,
F9,AKN,
F9,RIW,
F9,FLO,
F9,GUM,
F9,EAU,
F9,TBN,
F9,HTS,
F9,PSM,8.25
F9,EKO,
F9,PUW,
F9,FOD,
F9,CDB,
F9,WYS,
F9,OTH,
F9,VCT,
F9,PPG,
F9,OGS,
F9,ISN,
F9,ART,
F9,ILG,15.0
F9,OWB,
F9,OGD,
F9,STC,
F9,GST,
F9,UIN,
F9,ADK,
YV,FLL,-4.833333333333333
YV,MSP,-0.038461538461538464
YV,DEN,
YV,MCO,
YV,DAL,
YV,DCA,5.209090909090909
YV,HSV,26.755102040816325
YV,IAH,5.078431372549019
YV,SEA,
YV,ATL,0.10869565217391304
YV,RDU,-1.2244897959183674
YV,MDW,
YV,BDL,-6.344827586206897
YV,BWI,-6.16
YV,STT,
YV,SRQ,0.7446808510638298
YV,JFK,
YV,GRR,36.608695652173914
YV,DFW,14.201146430432518
YV,CLT,5.129310344827586
YV,ORD,21.573033707865168
YV,LAS,
YV,TUL,1.2734375
YV,USA,
YV,SLC,20.392156862745097
YV,BNA,0.5471698113207547
YV,AUS,-3.311926605504587
YV,IND,6.532608695652174
YV,MHT,-9.444444444444445
YV,SFO,
YV,PRC,
YV,BOS,-10.285714285714286
YV,LAX,
YV,SMF,0.75
YV,DTW,1.4180790960451977
YV,SAT,-4.688172043010753
YV,MSY,-7.6
YV,CMH,4.381294964028777
YV,STL,1.3692307692307693
YV,SJU,
YV,PHX,11.928484107579463
YV,TPA,-3.5
YV,LGA,8.376425855513308
YV,PHL,-3.876923076923077
YV,GRK,3.111111111111111
YV,ILM,-7.625
YV,JLN,13.875
YV,MKE,-12.35
YV,BIL,16.0
YV,BLI,
YV,CHS,3.3622047244094486
YV,RIC,22.822580645161292
YV,GSO,-5.464285714285714
YV,MCI,-1.9672131147540983
YV,EWR,
YV,ELP,6.2984054669703875
YV,SDF,19.760714285714286
YV,HPN,
YV,SAN,
YV,BHM,5.162650602409639
YV,SJC,-26.48
YV,ASE,
YV,HNL,
YV,MAF,5.096618357487923
YV,BUF,14.53125
YV,TUS,2.544943820224719
YV,SYR,8.36111111111111
YV,MSN,-4.195121951219512
YV,FAT,7.827586206896552
YV,FWA,
YV,LAN,
YV,ABI,
YV,ICT,-0.7752808988764045
YV,CMI,
YV,OAK,10.11111111111111
YV,IAD,4.342260310658811
YV,EUG,2.0714285714285716
YV,MIA,5.541666666666667
YV,CHA,-1.434782608695652
YV,BTV,5.466666666666667
YV,RSW,1.3846153846153846
YV,PDX,
YV,SNA,
YV,PIT,4.775757575757575
YV,OGG,
YV,HRL,21.4
YV,BIS,8.413793103448276
YV,SHR,
YV,BOI,-7.53125
YV,RNO,6.405405405405405
YV,GSP,0.6274509803921569
YV,MLB,
YV,GRB,
YV,CRW,
YV,LGB,14.884210526315789
YV,OKC,8.722433460076045
YV,PVD,-0.4722222222222222
YV,YAK,
YV,CID,20.285714285714285
YV,FSD,8.81578947368421
YV,HYS,
YV,VPS,22.25925925925926
YV,ROC,-7.833333333333333
YV,SAV,2.9238095238095236
YV,CLE,-9.566666666666666
YV,RDD,
YV,ANC,
YV,DVL,
YV,SWO,
YV,BUR,7.805194805194805
YV,PIR,
YV,HOU,19.9484126984127
YV,PBI,0.225
YV,MLI,-2.0833333333333335
YV,AZA,
YV,MKG,
YV,PNS,11.715596330275229
YV,MYR,20.8
YV,GTF,
YV,LSE,
YV,RDM,
YV,ORF,2.4941176470588236
YV,KOA,
YV,MQT,
YV,COS,-5.545454545454546
YV,CVG,4.021897810218978
YV,MOB,9.252173913043478
YV,AVL,25.70967741935484
YV,BTR,5.454545454545454
YV,JNU,
YV,CDC,
YV,SPS,
YV,ECP,18.133333333333333
YV,JAX,1.25
YV,SBN,
YV,RAP,12.467289719626168
YV,AMA,7.701612903225806
YV,JMS,
YV,SFB,
YV,ABQ,5.167487684729064
YV,ALB,-4.0
YV,BGM,
YV,MGM,22.06122448979592
YV,MEM,7.768115942028985
YV,ONT,4.747252747252747
YV,TVC,
YV,GEG,
YV,OMA,3.558139534883721
YV,ISP,
YV,DLH,
YV,PIE,
YV,PSP,0.5108695652173914
YV,ACY,
YV,BJI,
YV,LBB,6.905
YV,SHV,17.88888888888889
YV,TTN,
YV,PIA,7.233766233766234
YV,GNV,
YV,PWM,5.3076923076923075
YV,BZN,-6.25
YV,BRW,
YV,MFR,-0.9473684210526315
YV,GPT,6.813953488372093
YV,ATW,
YV,DSM,2.8526315789473684
YV,CKB,
YV,SGU,
YV,SBA,10.592233009708737
YV,OTZ,
YV,BGR,
YV,XNA,12.793103448275861
YV,CAE,-3.5
YV,SGF,
YV,PGD,
YV,VLD,
YV,CPR,
YV,LIH,
YV,JAN,17.633663366336634
YV,OAJ,
YV,ABE,
YV,EGE,
YV,CRP,3.0792079207920793
YV,FNT,
YV,WRG,
YV,FCA,-2.5
YV,CHO,
YV,MRY,-2.287128712871287
YV,SCE,
YV,AEX,
YV,MCW,
YV,RST,
YV,SIT,
YV,BMI,-4.223880597014926
YV,ACV,
YV,GCC,
YV,LFT,6.36144578313253
YV,ITO,
YV,ABY,
YV,GRI,
YV,BPT,
YV,APN,
YV,TLH,1.3404255319148937
YV,FSM,9.642857142857142
YV,ALO,
YV,FAY,0.9090909090909091
YV,GJT,23.6
YV,IAG,
YV,FLG,3.8333333333333335
YV,LBE,
YV,CAK,-3.8333333333333335
YV,BFL,3.4310344827586206
YV,VEL,
YV,STX,
YV,TYS,10.901408450704226
YV,EYW,125.15
YV,AVP,
YV,KTN,
YV,EVV,-5.4
YV,BRO,43.15151515151515
YV,SWF,
YV,LIT,-1.2564102564102564
YV,GGG,
YV,MSO,
YV,PSC,
YV,SLN,
YV,SBP,-1.9375
YV,BIH,
YV,MLU,18.5
YV,HOB,
YV,DAY,11.464285714285714
YV,DBQ,
YV,ROW,
YV,LEX,7.0
YV,PIH,
YV,EWN,
YV,ESC,
YV,SUX,
YV,PAE,
YV,CNY,
YV,CDV,
YV,COU,2.9
YV,LBF,
YV,MFE,4.424242424242424
YV,PSE,
YV,LAR,
YV,FAI,
YV,SCC,
YV,MTJ,4.379310344827586
YV,SJT,
YV,AGS,13.666666666666666
YV,MDT,-12.0
YV,ELM,
YV,HDN,
YV,CWA,
YV,MOT,
YV,IDA,
YV,FAR,17.941176470588236
YV,GFK,
YV,JAC,
YV,LAW,
YV,SUN,
YV,IMT,
YV,LCH,1.0
YV,CLL,
YV,PHF,
YV,TRI,1.0
YV,BET,
YV,PBG,
YV,BQN,
YV,BRD,
YV,DAB,-7.888888888888889
YV,DRO,5.365853658536586
YV,STS,7.04
YV,ROA,-21.333333333333332
YV,DDC,
YV,INL,
YV,ORH,
YV,TXK,
YV,BFF,
YV,DHN,
YV,SCK,
YV,LRD,
YV,BTM,
YV,IPT,
YV,PIB,
YV,HYA,
YV,PVU,
YV,LBL,
YV,AZO,
YV,ACK,
YV,YUM,13.358490566037736
YV,DRT,
YV,COD,
YV,LNK,
YV,SHD,
YV,CIU,
YV,HLN,
YV,LWB,
YV,MEI,
YV,SAF,-5.166666666666667
YV,CYS,
YV,ABR,
YV,LCK,
YV,RKS,
YV,GCK,
YV,LWS,
YV,EAR,
YV,GTR,
YV,CSG,
YV,RFD,
YV,BLV,
YV,TYR,
YV,CMX,
YV,PAH,
YV,JST,
YV,TOL,
YV,PSG,
YV,MHK,
YV,YKM,
YV,EAT,
YV,SPI,
YV,BQK,
YV,TWF,
YV,PUB,
YV,DEC,
YV,ACT,
YV,HHH,-5.933333333333334
YV,PLN,
YV,HIB,
YV,GUC,25.153846153846153
YV,ITH,
YV,OME,
YV,MBS,
YV,BFM,
YV,ADQ,
YV,LYH,
YV,RHI,
YV,ALW,
YV,DLG,
YV,ALS,
YV,MMH,
YV,XWA,
YV,SPN,
YV,MVY,
YV,ERI,
YV,PGV,
YV,HGR,
YV,ATY,
YV,SMX,
YV,HVN,
YV,CGI,
YV,BKG,
YV,DIK,
YV,AKN,
YV,RIW,
YV,FLO,
YV,GUM,
YV,EAU,
YV,TBN,
YV,HTS,
YV,PSM,
YV,EKO,
YV,PUW,
YV,FOD,
YV,CDB,
YV,WYS,
YV,OTH,
YV,VCT,
YV,PPG,
YV,OGS,
YV,ISN,
YV,ART,
YV,ILG,
YV,OWB,
YV,OGD,
YV,STC,
YV,GST,
YV,UIN,
YV,ADK,
QX,FLL,
QX,MSP,-3.5
QX,DEN,
QX,MCO,
QX,DAL,21.5
QX,DCA,
QX,HSV,
QX,IAH,
QX,SEA,3.0047596382674917
QX,ATL,
QX,RDU,
QX,MDW,
QX,BDL,
QX,BWI,
QX,STT,
QX,SRQ,
QX,JFK,
QX,GRR,
QX,DFW,69.66666666666667
QX,CLT,
QX,ORD,2.32
QX,LAS,2.6296296296296298
QX,TUL,
QX,USA,
QX,SLC,8.238095238095237
QX,BNA,
QX,AUS,0.9736842105263158
QX,IND,
QX,MHT,
QX,SFO,3.838888888888889
QX,PRC,
QX,BOS,
QX,LAX,2.1283185840707963
QX,SMF,1.8494623655913978
QX,DTW,
QX,SAT,
QX,MSY,
QX,CMH,
QX,STL,
QX,SJU,
QX,PHX,4.711538461538462
QX,TPA,
QX,LGA,
QX,PHL,
QX,GRK,
QX,ILM,
QX,JLN,
QX,MKE,
QX,BIL,7.012987012987013
QX,BLI,-2.1880341880341883
QX,CHS,
QX,RIC,
QX,GSO,
QX,MCI,
QX,EWR,
QX,ELP,-6.3125
QX,SDF,
QX,HPN,
QX,SAN,0.38596491228070173
QX,BHM,
QX,SJC,-6.853658536585366
QX,ASE,
QX,HNL,
QX,MAF,
QX,BUF,
QX,TUS,30.333333333333332
QX,SYR,
QX,MSN,
QX,FAT,3.2580645161290325
QX,FWA,
QX,LAN,
QX,ABI,
QX,ICT,-8.428571428571429
QX,CMI,
QX,OAK,4.391304347826087
QX,IAD,
QX,EUG,1.0410958904109588
QX,MIA,
QX,CHA,
QX,BTV,
QX,RSW,
QX,PDX,2.3536585365853657
QX,SNA,6.4125
QX,PIT,
QX,OGG,
QX,HRL,
QX,BIS,
QX,SHR,
QX,BOI,4.815420560747664
QX,RNO,1.5168539325842696
QX,GSP,
QX,MLB,
QX,GRB,
QX,CRW,
QX,LGB,
QX,OKC,30.0
QX,PVD,
QX,YAK,
QX,CID,
QX,FSD,
QX,HYS,
QX,VPS,
QX,ROC,
QX,SAV,
QX,CLE,
QX,RDD,-4.181818181818182
QX,ANC,4.109090909090909
QX,DVL,
QX,SWO,
QX,BUR,
QX,PIR,
QX,HOU,
QX,PBI,
QX,MLI,
QX,AZA,
QX,MKG,
QX,PNS,
QX,MYR,
QX,GTF,8.615384615384615
QX,LSE,
QX,RDM,5.36180904522613
QX,ORF,
QX,KOA,
QX,MQT,
QX,COS,
QX,CVG,
QX,MOB,
QX,AVL,
QX,BTR,
QX,JNU,
QX,CDC,
QX,SPS,
QX,ECP,
QX,JAX,
QX,SBN,
QX,RAP,
QX,AMA,
QX,JMS,
QX,SFB,
QX,ABQ,-8.0
QX,ALB,
QX,BGM,
QX,MGM,
QX,MEM,
QX,ONT,-1.875
QX,TVC,
QX,GEG,4.380382775119617
QX,OMA,
QX,ISP,
QX,DLH,
QX,PIE,
QX,PSP,12.758620689655173
QX,ACY,
QX,BJI,
QX,LBB,
QX,SHV,
QX,TTN,
QX,PIA,
QX,GNV,
QX,PWM,
QX,BZN,-6.551020408163265
QX,BRW,
QX,MFR,-1.03125
QX,GPT,
QX,ATW,
QX,DSM,
QX,CKB,
QX,SGU,
QX,SBA,-7.642857142857143
QX,OTZ,
QX,BGR,
QX,XNA,
QX,CAE,
QX,SGF,
QX,PGD,
QX,VLD,
QX,CPR,
QX,LIH,
QX,JAN,
QX,OAJ,
QX,ABE,
QX,EGE,
QX,CRP,
QX,FNT,
QX,WRG,
QX,FCA,5.966666666666667
QX,CHO,
QX,MRY,5.545454545454546
QX,SCE,
QX,AEX,
QX,MCW,
QX,RST,
QX,SIT,
QX,BMI,
QX,ACV,
QX,GCC,
QX,LFT,
QX,ITO,
QX,ABY,
QX,GRI,
QX,BPT,
QX,APN,
QX,TLH,
QX,FSM,
QX,ALO,
QX,FAY,
QX,GJT,
QX,IAG,
QX,FLG,
QX,LBE,
QX,CAK,
QX,BFL,
QX,VEL,
QX,STX,
QX,TYS,
QX,EYW,
QX,AVP,
QX,KTN,
QX,EVV,
QX,BRO,
QX,SWF,
QX,LIT,
QX,GGG,
QX,MSO,5.714285714285714
QX,PSC,5.468965517241379
QX,SLN,
QX,SBP,-7.590909090909091
QX,BIH,
QX,MLU,
QX,HOB,
QX,DAY,
QX,DBQ,
QX,ROW,
QX,LEX,
QX,PIH,
QX,EWN,
QX,ESC,
QX,SUX,
QX,PAE,-0.5572139303482587
QX,CNY,
QX,CDV,
QX,COU,
QX,LBF,
QX,MFE,
QX,PSE,
QX,LAR,
QX,FAI,1.263157894736842
QX,SCC,-20.0
QX,MTJ,
QX,SJT,
QX,AGS,
QX,MDT,
QX,ELM,
QX,HDN,15.5
QX,CWA,
QX,MOT,
QX,IDA,-2.6538461538461537
QX,FAR,
QX,GFK,
QX,JAC,
QX,LAW,
QX,SUN,16.857142857142858
QX,IMT,
QX,LCH,
QX,CLL,
QX,PHF,
QX,TRI,
QX,BET,
QX,PBG,
QX,BQN,
QX,BRD,
QX,DAB,
QX,DRO,
QX,STS,2.8
QX,ROA,
QX,DDC,
QX,INL,
QX,ORH,
QX,TXK,
QX,BFF,
QX,DHN,
QX,SCK,
QX,LRD,
QX,BTM,
QX,IPT,
QX,PIB,
QX,HYA,
QX,PVU,
QX,LBL,
QX,AZO,
QX,ACK,
QX,YUM,
QX,DRT,
QX,COD,
QX,LNK,
QX,SHD,
QX,CIU,
QX,HLN,-3.1904761904761907
QX,LWB,
QX,MEI,
QX,SAF,
QX,CYS,
QX,ABR,
QX,LCK,
QX,RKS,
QX,GCK,
QX,LWS,
QX,EAR,
QX,GTR,
QX,CSG,
QX,RFD,
QX,BLV,
QX,TYR,
QX,CMX,
QX,PAH,
QX,JST,
QX,TOL,
QX,PSG,
QX,MHK,
QX,YKM,6.148936170212766
QX,EAT,16.235294117647058
QX,SPI,
QX,BQK,
QX,TWF,
QX,PUB,
QX,DEC,
QX,ACT,
QX,HHH,
QX,PLN,
QX,HIB,
QX,GUC,
QX,ITH,
QX,OME,
QX,MBS,
QX,BFM,
QX,ADQ,
QX,LYH,
QX,RHI,
QX,ALW,2.6744186046511627
QX,DLG,6.225806451612903
QX,ALS,
QX,MMH,
QX,XWA,
QX,SPN,
QX,MVY,
QX,ERI,
QX,PGV,
QX,HGR,
QX,ATY,
QX,SMX,
QX,HVN,
QX,CGI,
QX,BKG,
QX,DIK,
QX,AKN,1.5
QX,RIW,
QX,FLO,
QX,GUM,
QX,EAU,
QX,TBN,
QX,HTS,
QX,PSM,
QX,EKO,
QX,PUW,0.21839080459770116
QX,FOD,
QX,CDB,
QX,WYS,
QX,OTH,
QX,VCT,
QX,PPG,
QX,OGS,
QX,ISN,
QX,ART,
QX,ILG,
QX,OWB,
QX,OGD,
QX,STC,
QX,GST,
QX,UIN,
QX,ADK,
HA,FLL,
HA,MSP,
HA,DEN,
HA,MCO,14.0
HA,DAL,
HA,DCA,
HA,HSV,
HA,IAH,
HA,SEA,14.640350877192983
HA,ATL,
HA,RDU,
HA,MDW,
HA,BDL,
HA,BWI,
HA,STT,
HA,SRQ,
HA,JFK,37.375
HA,GRR,
HA,DFW,
HA,CLT,
HA,ORD,
HA,LAS,15.046052631578947
HA,TUL,
HA,USA,
HA,SLC,
HA,BNA,
HA,AUS,106.46666666666667
HA,IND,
HA,MHT,
HA,SFO,-4.492063492063492
HA,PRC,
HA,BOS,43.1764705882353
HA,LAX,-1.3838383838383839
HA,SMF,4.074468085106383
HA,DTW,
HA,SAT,
HA,MSY,
HA,CMH,
HA,STL,
HA,SJU,
HA,PHX,20.821428571428573
HA,TPA,
HA,LGA,
HA,PHL,
HA,GRK,
HA,ILM,
HA,JLN,
HA,MKE,
HA,BIL,
HA,BLI,
HA,CHS,
HA,RIC,
HA,GSO,
HA,MCI,
HA,EWR,
HA,ELP,
HA,SDF,
HA,HPN,
HA,SAN,2.0
HA,BHM,
HA,SJC,-4.702127659574468
HA,ASE,
HA,HNL,3.9225050687091687
HA,MAF,
HA,BUF,
HA,TUS,
HA,SYR,
HA,MSN,
HA,FAT,
HA,FWA,
HA,LAN,
HA,ABI,
HA,ICT,
HA,CMI,
HA,OAK,6.317365269461078
HA,IAD,
HA,EUG,
HA,MIA,
HA,CHA,
HA,BTV,
HA,RSW,
HA,PDX,14.356435643564357
HA,SNA,
HA,PIT,
HA,OGG,5.621212121212121
HA,HRL,
HA,BIS,
HA,SHR,
HA,BOI,
HA,RNO,
HA,GSP,
HA,MLB,
HA,GRB,
HA,CRW,
HA,LGB,-6.804597701149425
HA,OKC,
HA,PVD,
HA,YAK,
HA,CID,
HA,FSD,
HA,HYS,
HA,VPS,
HA,ROC,
HA,SAV,
HA,CLE,
HA,RDD,
HA,ANC,
HA,DVL,
HA,SWO,
HA,BUR,
HA,PIR,
HA,HOU,
HA,PBI,
HA,MLI,
HA,AZA,
HA,MKG,
HA,PNS,
HA,MYR,
HA,GTF,
HA,LSE,
HA,RDM,
HA,ORF,
HA,KOA,2.005323868677906
HA,MQT,
HA,COS,
HA,CVG,
HA,MOB,
HA,AVL,
HA,BTR,
HA,JNU,
HA,CDC,
HA,SPS,
HA,ECP,
HA,JAX,
HA,SBN,
HA,RAP,
HA,AMA,
HA,JMS,
HA,SFB,
HA,ABQ,
HA,ALB,
HA,BGM,
HA,MGM,
HA,MEM,
HA,ONT,4.545454545454546
HA,TVC,
HA,GEG,
HA,OMA,
HA,ISP,
HA,DLH,
HA,PIE,
HA,PSP,
HA,ACY,
HA,BJI,
HA,LBB,
HA,SHV,
HA,TTN,
HA,PIA,
HA,GNV,
HA,PWM,
HA,BZN,
HA,BRW,
HA,MFR,
HA,GPT,
HA,ATW,
HA,DSM,
HA,CKB,
HA,SGU,
HA,SBA,
HA,OTZ,
HA,BGR,
HA,XNA,
HA,CAE,
HA,SGF,
HA,PGD,
HA,VLD,
HA,CPR,
HA,LIH,3.126142595978062
HA,JAN,
HA,OAJ,
HA,ABE,
HA,EGE,
HA,CRP,
HA,FNT,
HA,WRG,
HA,FCA,
HA,CHO,
HA,MRY,
HA,SCE,
HA,AEX,
HA,MCW,
HA,RST,
HA,SIT,
HA,BMI,
HA,ACV,
HA,GCC,
HA,LFT,
HA,ITO,2.056338028169014
HA,ABY,
HA,GRI,
HA,BPT,
HA,APN,
HA,TLH,
HA,FSM,
HA,ALO,
HA,FAY,
HA,GJT,
HA,IAG,
HA,FLG,
HA,LBE,
HA,CAK,
HA,BFL,
HA,VEL,
HA,STX,
HA,TYS,
HA,EYW,
HA,AVP,
HA,KTN,
HA,EVV,
HA,BRO,
HA,SWF,
HA,LIT,
HA,GGG,
HA,MSO,
HA,PSC,
HA,SLN,
HA,SBP,
HA,BIH,
HA,MLU,
HA,HOB,
HA,DAY,
HA,DBQ,
HA,ROW,
HA,LEX,
HA,PIH,
HA,EWN,
HA,ESC,
HA,SUX,
HA,PAE,
HA,CNY,
HA,CDV,
HA,COU,
HA,LBF,
HA,MFE,
HA,PSE,
HA,LAR,
HA,FAI,
HA,SCC,
HA,MTJ,
HA,SJT,
HA,AGS,
HA,MDT,
HA,ELM,
HA,HDN,
HA,CWA,
HA,MOT,
HA,IDA,
HA,FAR,
HA,GFK,
HA,JAC,
HA,LAW,
HA,SUN,
HA,IMT,
HA,LCH,
HA,CLL,
HA,PHF,
HA,TRI,
HA,BET,
HA,PBG,
HA,BQN,
HA,BRD,
